date,country,medicine,pricing_history
2018-04-30,BDI,Amoxicillin Tablet 500mg,0.06056124377202142
2018-05-31,BDI,Amoxicillin Tablet 500mg,0.06055867454172002
2018-06-30,BDI,Amoxicillin Tablet 500mg,0.06055493892467054
2018-07-31,BDI,Amoxicillin Tablet 500mg,0.060549523373114686
2018-08-31,BDI,Amoxicillin Tablet 500mg,0.06054225806623591
2018-09-30,BDI,Amoxicillin Tablet 500mg,0.060533209936500354
2018-10-31,BDI,Amoxicillin Tablet 500mg,0.060521511268637376
2018-11-30,BDI,Amoxicillin Tablet 500mg,0.06050766362359007
2018-12-31,BDI,Amoxicillin Tablet 500mg,0.060490479318400334
2019-01-31,BDI,Amoxicillin Tablet 500mg,0.060470103966113214
2019-02-28,BDI,Amoxicillin Tablet 500mg,0.06044873159633647
2019-03-31,BDI,Amoxicillin Tablet 500mg,0.060421532142887785
2019-04-30,BDI,Amoxicillin Tablet 500mg,0.060391423343140474
2019-05-31,BDI,Amoxicillin Tablet 500mg,0.060356133437156415
2019-06-30,BDI,Amoxicillin Tablet 500mg,0.06031768600124138
2019-07-31,BDI,Amoxicillin Tablet 500mg,0.0602732533663794
2019-08-31,BDI,Amoxicillin Tablet 500mg,0.06022377116248419
2019-09-30,BDI,Amoxicillin Tablet 500mg,0.060170821322269766
2019-10-31,BDI,Amoxicillin Tablet 500mg,0.06011060934976688
2019-11-30,BDI,Amoxicillin Tablet 500mg,0.06004676669654056
2019-12-31,BDI,Amoxicillin Tablet 500mg,0.059974772679087435
2020-01-31,BDI,Amoxicillin Tablet 500mg,0.059896387800826636
2020-02-29,BDI,Amoxicillin Tablet 500mg,0.05981703358087481
2020-03-31,BDI,Amoxicillin Tablet 500mg,0.059725507267075595
2020-04-30,BDI,Amoxicillin Tablet 500mg,0.05963009167115582
2020-05-31,BDI,Amoxicillin Tablet 500mg,0.059524161246765905
2020-06-30,BDI,Amoxicillin Tablet 500mg,0.05941429702301197
2020-07-31,BDI,Amoxicillin Tablet 500mg,0.05929291021168881
2020-08-31,BDI,Amoxicillin Tablet 500mg,0.059163265251009206
2020-09-30,BDI,Amoxicillin Tablet 500mg,0.059029683553557324
2020-10-31,BDI,Amoxicillin Tablet 500mg,0.05888299516621473
2020-11-30,BDI,Amoxicillin Tablet 500mg,0.05873241066408452
2020-12-31,BDI,Amoxicillin Tablet 500mg,0.058567626573736375
2021-01-31,BDI,Amoxicillin Tablet 500mg,0.05839324304225735
2021-02-28,BDI,Amoxicillin Tablet 500mg,0.05822725835925456
2021-03-31,BDI,Amoxicillin Tablet 500mg,0.05803385410571152
2021-04-30,BDI,Amoxicillin Tablet 500mg,0.05783680030635091
2021-05-31,BDI,Amoxicillin Tablet 500mg,0.057622695534593704
2021-06-30,BDI,Amoxicillin Tablet 500mg,0.05740509980969878
2021-07-31,BDI,Amoxicillin Tablet 500mg,0.05716924224338485
2021-08-31,BDI,Amoxicillin Tablet 500mg,0.056921926714004215
2021-09-30,BDI,Amoxicillin Tablet 500mg,0.05667142362379801
2021-10-31,BDI,Amoxicillin Tablet 500mg,0.05640076826013089
2021-11-30,BDI,Amoxicillin Tablet 500mg,0.05612716906754622
2021-12-31,BDI,Amoxicillin Tablet 500mg,0.05583212159325006
2022-01-31,BDI,Amoxicillin Tablet 500mg,0.05552427486411274
2022-02-28,BDI,Amoxicillin Tablet 500mg,0.05523499246863117
2022-03-31,BDI,Amoxicillin Tablet 500mg,0.05490203504940058
2022-04-30,BDI,Amoxicillin Tablet 500mg,0.054566883150524506
2022-05-31,BDI,Amoxicillin Tablet 500mg,0.05420692880545627
2022-06-30,BDI,Amoxicillin Tablet 500mg,0.053845141683345754
2022-07-31,BDI,Amoxicillin Tablet 500mg,0.0534571381360973
2022-08-31,BDI,Amoxicillin Tablet 500mg,0.053054476812071844
2022-09-30,BDI,Amoxicillin Tablet 500mg,0.05265059243303673
2022-10-31,BDI,Amoxicillin Tablet 500mg,0.05221829486710132
2022-11-30,BDI,Amoxicillin Tablet 500mg,0.051785221087987596
2022-12-31,BDI,Amoxicillin Tablet 500mg,0.05132223500379966
2023-01-31,BDI,Amoxicillin Tablet 500mg,0.050843249851060285
2023-02-28,BDI,Amoxicillin Tablet 500mg,0.05039664050676365
2023-03-31,BDI,Amoxicillin Tablet 500mg,0.049886454695901736
2023-04-30,BDI,Amoxicillin Tablet 500mg,0.0493767448014356
2023-05-31,BDI,Amoxicillin Tablet 500mg,0.04883326565711256
2023-06-30,BDI,Amoxicillin Tablet 500mg,0.04829082724171184
2023-07-31,BDI,Amoxicillin Tablet 500mg,0.047713002487585116
2023-08-31,BDI,Amoxicillin Tablet 500mg,0.0471173201429711
2023-09-30,BDI,Amoxicillin Tablet 500mg,0.04652359457903246
2023-10-31,BDI,Amoxicillin Tablet 500mg,0.045891979584885
2023-11-30,BDI,Amoxicillin Tablet 500mg,0.0452629713231676
2023-12-31,BDI,Amoxicillin Tablet 500mg,0.044594371403144165
2024-01-31,BDI,Amoxicillin Tablet 500mg,0.043906572600858965
2024-02-29,BDI,Amoxicillin Tablet 500mg,0.04324552629312049
2024-03-31,BDI,Amoxicillin Tablet 500mg,0.0425197963363535
2024-04-30,BDI,Amoxicillin Tablet 500mg,0.04179844033711376
2024-05-31,BDI,Amoxicillin Tablet 500mg,0.04103310338883033
2018-01-31,CMR,Amoxicillin Tablet 500mg,0.0517277884766589
2018-02-28,CMR,Amoxicillin Tablet 500mg,0.05172753287956756
2018-03-31,CMR,Amoxicillin Tablet 500mg,0.05172675769417806
2018-04-30,CMR,Amoxicillin Tablet 500mg,0.05172526741559615
2018-05-31,CMR,Amoxicillin Tablet 500mg,0.051722698185294756
2018-06-30,CMR,Amoxicillin Tablet 500mg,0.05171896256824527
2018-07-31,CMR,Amoxicillin Tablet 500mg,0.051713547016689426
2018-08-31,CMR,Amoxicillin Tablet 500mg,0.05170628170981065
2018-09-30,CMR,Amoxicillin Tablet 500mg,0.051697233580075094
2018-10-31,CMR,Amoxicillin Tablet 500mg,0.05168553491221212
2018-11-30,CMR,Amoxicillin Tablet 500mg,0.05167168726716481
2018-12-31,CMR,Amoxicillin Tablet 500mg,0.051654502961975074
2019-01-31,CMR,Amoxicillin Tablet 500mg,0.05163412760968795
2019-02-28,CMR,Amoxicillin Tablet 500mg,0.051612755239911205
2019-03-31,CMR,Amoxicillin Tablet 500mg,0.051585555786462525
2019-04-30,CMR,Amoxicillin Tablet 500mg,0.05155544698671521
2019-05-31,CMR,Amoxicillin Tablet 500mg,0.051520157080731155
2019-06-30,CMR,Amoxicillin Tablet 500mg,0.05148170964481612
2019-07-31,CMR,Amoxicillin Tablet 500mg,0.05143727700995413
2019-08-31,CMR,Amoxicillin Tablet 500mg,0.05138779480605892
2019-09-30,CMR,Amoxicillin Tablet 500mg,0.0513348449658445
2019-10-31,CMR,Amoxicillin Tablet 500mg,0.05127463299334161
2019-11-30,CMR,Amoxicillin Tablet 500mg,0.051210790340115296
2019-12-31,CMR,Amoxicillin Tablet 500mg,0.051138796322662175
2020-01-31,CMR,Amoxicillin Tablet 500mg,0.05106041144440137
2020-02-29,CMR,Amoxicillin Tablet 500mg,0.05098105722444955
2020-03-31,CMR,Amoxicillin Tablet 500mg,0.05088953091065033
2020-04-30,CMR,Amoxicillin Tablet 500mg,0.05079411531473056
2020-05-31,CMR,Amoxicillin Tablet 500mg,0.05068818489034064
2020-06-30,CMR,Amoxicillin Tablet 500mg,0.050578320666586706
2020-07-31,CMR,Amoxicillin Tablet 500mg,0.05045693385526354
2020-08-31,CMR,Amoxicillin Tablet 500mg,0.050327288894583946
2020-09-30,CMR,Amoxicillin Tablet 500mg,0.050193707197132065
2020-10-31,CMR,Amoxicillin Tablet 500mg,0.05004701880978947
2020-11-30,CMR,Amoxicillin Tablet 500mg,0.049896434307659256
2020-12-31,CMR,Amoxicillin Tablet 500mg,0.04973165021731111
2021-01-31,CMR,Amoxicillin Tablet 500mg,0.04955726668583208
2021-02-28,CMR,Amoxicillin Tablet 500mg,0.049391282002829294
2021-03-31,CMR,Amoxicillin Tablet 500mg,0.04919787774928626
2021-04-30,CMR,Amoxicillin Tablet 500mg,0.049000823949925644
2021-05-31,CMR,Amoxicillin Tablet 500mg,0.048786719178168444
2021-06-30,CMR,Amoxicillin Tablet 500mg,0.04856912345327352
2021-07-31,CMR,Amoxicillin Tablet 500mg,0.04833326588695959
2021-08-31,CMR,Amoxicillin Tablet 500mg,0.04808595035757895
2021-09-30,CMR,Amoxicillin Tablet 500mg,0.04783544726737275
2021-10-31,CMR,Amoxicillin Tablet 500mg,0.047564791903705626
2021-11-30,CMR,Amoxicillin Tablet 500mg,0.047291192711120957
2021-12-31,CMR,Amoxicillin Tablet 500mg,0.0469961452368248
2022-01-31,CMR,Amoxicillin Tablet 500mg,0.04668829850768748
2022-02-28,CMR,Amoxicillin Tablet 500mg,0.046399016112205906
2022-03-31,CMR,Amoxicillin Tablet 500mg,0.046066058692975316
2022-04-30,CMR,Amoxicillin Tablet 500mg,0.045730906794099246
2022-05-31,CMR,Amoxicillin Tablet 500mg,0.045370952449031006
2022-06-30,CMR,Amoxicillin Tablet 500mg,0.04500916532692049
2022-07-31,CMR,Amoxicillin Tablet 500mg,0.044621161779672035
2022-08-31,CMR,Amoxicillin Tablet 500mg,0.044218500455646584
2022-09-30,CMR,Amoxicillin Tablet 500mg,0.04381461607661147
2022-10-31,CMR,Amoxicillin Tablet 500mg,0.04338231851067605
2022-11-30,CMR,Amoxicillin Tablet 500mg,0.04294924473156233
2022-12-31,CMR,Amoxicillin Tablet 500mg,0.0424862586473744
2023-01-31,CMR,Amoxicillin Tablet 500mg,0.042007273494635025
2023-02-28,CMR,Amoxicillin Tablet 500mg,0.041560664150338385
2023-03-31,CMR,Amoxicillin Tablet 500mg,0.04105047833947647
2023-04-30,CMR,Amoxicillin Tablet 500mg,0.04054076844501034
2023-05-31,CMR,Amoxicillin Tablet 500mg,0.03999728930068729
2023-06-30,CMR,Amoxicillin Tablet 500mg,0.03945485088528658
2023-07-31,CMR,Amoxicillin Tablet 500mg,0.038877026131159856
2023-08-31,CMR,Amoxicillin Tablet 500mg,0.03828134378654583
2023-09-30,CMR,Amoxicillin Tablet 500mg,0.037687618222607196
2023-10-31,CMR,Amoxicillin Tablet 500mg,0.037056003228459734
2023-11-30,CMR,Amoxicillin Tablet 500mg,0.03642699496674234
2023-12-31,CMR,Amoxicillin Tablet 500mg,0.0357583950467189
2024-01-31,CMR,Amoxicillin Tablet 500mg,0.035070596244433705
2024-02-29,CMR,Amoxicillin Tablet 500mg,0.034409549936695226
2024-03-31,CMR,Amoxicillin Tablet 500mg,0.03368381997992824
2024-04-30,CMR,Amoxicillin Tablet 500mg,0.0329624639806885
2024-05-31,CMR,Amoxicillin Tablet 500mg,0.03219712703240507
2018-01-31,CPV,Amoxicillin Tablet 500mg,0.05411935594384519
2018-02-28,CPV,Amoxicillin Tablet 500mg,0.05411910034675385
2018-03-31,CPV,Amoxicillin Tablet 500mg,0.05411832516136436
2018-04-30,CPV,Amoxicillin Tablet 500mg,0.05411683488278245
2018-05-31,CPV,Amoxicillin Tablet 500mg,0.05411426565248105
2018-06-30,CPV,Amoxicillin Tablet 500mg,0.054110530035431564
2018-07-31,CPV,Amoxicillin Tablet 500mg,0.05410511448387573
2018-08-31,CPV,Amoxicillin Tablet 500mg,0.05409784917699695
2018-09-30,CPV,Amoxicillin Tablet 500mg,0.054088801047261395
2018-10-31,CPV,Amoxicillin Tablet 500mg,0.05407710237939842
2018-11-30,CPV,Amoxicillin Tablet 500mg,0.05406325473435111
2018-12-31,CPV,Amoxicillin Tablet 500mg,0.054046070429161375
2019-01-31,CPV,Amoxicillin Tablet 500mg,0.05402569507687424
2019-02-28,CPV,Amoxicillin Tablet 500mg,0.0540043227070975
2019-03-31,CPV,Amoxicillin Tablet 500mg,0.053977123253648826
2019-04-30,CPV,Amoxicillin Tablet 500mg,0.0539470144539015
2019-05-31,CPV,Amoxicillin Tablet 500mg,0.053911724547917456
2019-06-30,CPV,Amoxicillin Tablet 500mg,0.05387327711200242
2019-07-31,CPV,Amoxicillin Tablet 500mg,0.053828844477140425
2019-08-31,CPV,Amoxicillin Tablet 500mg,0.053779362273245215
2019-09-30,CPV,Amoxicillin Tablet 500mg,0.05372641243303079
2019-10-31,CPV,Amoxicillin Tablet 500mg,0.053666200460527905
2019-11-30,CPV,Amoxicillin Tablet 500mg,0.05360235780730159
2019-12-31,CPV,Amoxicillin Tablet 500mg,0.053530363789848476
2020-01-31,CPV,Amoxicillin Tablet 500mg,0.053451978911587664
2020-02-29,CPV,Amoxicillin Tablet 500mg,0.05337262469163585
2020-03-31,CPV,Amoxicillin Tablet 500mg,0.05328109837783662
2020-04-30,CPV,Amoxicillin Tablet 500mg,0.05318568278191686
2020-05-31,CPV,Amoxicillin Tablet 500mg,0.05307975235752693
2020-06-30,CPV,Amoxicillin Tablet 500mg,0.052969888133773
2020-07-31,CPV,Amoxicillin Tablet 500mg,0.05284850132244984
2020-08-31,CPV,Amoxicillin Tablet 500mg,0.05271885636177025
2020-09-30,CPV,Amoxicillin Tablet 500mg,0.052585274664318366
2020-10-31,CPV,Amoxicillin Tablet 500mg,0.05243858627697577
2020-11-30,CPV,Amoxicillin Tablet 500mg,0.05228800177484555
2020-12-31,CPV,Amoxicillin Tablet 500mg,0.0521232176844974
2021-01-31,CPV,Amoxicillin Tablet 500mg,0.051948834153018375
2021-02-28,CPV,Amoxicillin Tablet 500mg,0.05178284947001559
2021-03-31,CPV,Amoxicillin Tablet 500mg,0.05158944521647256
2021-04-30,CPV,Amoxicillin Tablet 500mg,0.05139239141711194
2021-05-31,CPV,Amoxicillin Tablet 500mg,0.051178286645354745
2021-06-30,CPV,Amoxicillin Tablet 500mg,0.05096069092045982
2021-07-31,CPV,Amoxicillin Tablet 500mg,0.05072483335414589
2021-08-31,CPV,Amoxicillin Tablet 500mg,0.05047751782476524
2021-09-30,CPV,Amoxicillin Tablet 500mg,0.05022701473455905
2021-10-31,CPV,Amoxicillin Tablet 500mg,0.04995635937089192
2021-11-30,CPV,Amoxicillin Tablet 500mg,0.04968276017830725
2021-12-31,CPV,Amoxicillin Tablet 500mg,0.0493877127040111
2022-01-31,CPV,Amoxicillin Tablet 500mg,0.04907986597487378
2022-02-28,CPV,Amoxicillin Tablet 500mg,0.0487905835793922
2022-03-31,CPV,Amoxicillin Tablet 500mg,0.04845762616016161
2022-04-30,CPV,Amoxicillin Tablet 500mg,0.04812247426128555
2022-05-31,CPV,Amoxicillin Tablet 500mg,0.0477625199162173
2022-06-30,CPV,Amoxicillin Tablet 500mg,0.04740073279410678
2022-07-31,CPV,Amoxicillin Tablet 500mg,0.04701272924685833
2022-08-31,CPV,Amoxicillin Tablet 500mg,0.046610067922832885
2022-09-30,CPV,Amoxicillin Tablet 500mg,0.04620618354379777
2022-10-31,CPV,Amoxicillin Tablet 500mg,0.04577388597786235
2022-11-30,CPV,Amoxicillin Tablet 500mg,0.04534081219874862
2022-12-31,CPV,Amoxicillin Tablet 500mg,0.044877826114560704
2023-01-31,CPV,Amoxicillin Tablet 500mg,0.044398840961821326
2023-02-28,CPV,Amoxicillin Tablet 500mg,0.04395223161752468
2023-03-31,CPV,Amoxicillin Tablet 500mg,0.04344204580666276
2023-04-30,CPV,Amoxicillin Tablet 500mg,0.04293233591219664
2023-05-31,CPV,Amoxicillin Tablet 500mg,0.04238885676787359
2023-06-30,CPV,Amoxicillin Tablet 500mg,0.04184641835247288
2023-07-31,CPV,Amoxicillin Tablet 500mg,0.04126859359834616
2023-08-31,CPV,Amoxicillin Tablet 500mg,0.040672911253732125
2023-09-30,CPV,Amoxicillin Tablet 500mg,0.04007918568979349
2023-10-31,CPV,Amoxicillin Tablet 500mg,0.03944757069564603
2023-11-30,CPV,Amoxicillin Tablet 500mg,0.038818562433928644
2023-12-31,CPV,Amoxicillin Tablet 500mg,0.03814996251390519
2024-01-31,CPV,Amoxicillin Tablet 500mg,0.037462163711620006
2024-02-29,CPV,Amoxicillin Tablet 500mg,0.03680111740388152
2024-03-31,CPV,Amoxicillin Tablet 500mg,0.03607538744711454
2024-04-30,CPV,Amoxicillin Tablet 500mg,0.0353540314478748
2024-05-31,CPV,Amoxicillin Tablet 500mg,0.03458869449959137
2018-01-31,CAF,Amoxicillin Tablet 500mg,0.04687790012785066
2018-02-28,CAF,Amoxicillin Tablet 500mg,0.04687764453075932
2018-03-31,CAF,Amoxicillin Tablet 500mg,0.046876869345369825
2018-04-30,CAF,Amoxicillin Tablet 500mg,0.04687537906678792
2018-05-31,CAF,Amoxicillin Tablet 500mg,0.04687280983648652
2018-06-30,CAF,Amoxicillin Tablet 500mg,0.046869074219437035
2018-07-31,CAF,Amoxicillin Tablet 500mg,0.04686365866788119
2018-08-31,CAF,Amoxicillin Tablet 500mg,0.04685639336100241
2018-09-30,CAF,Amoxicillin Tablet 500mg,0.04684734523126686
2018-10-31,CAF,Amoxicillin Tablet 500mg,0.04683564656340388
2018-11-30,CAF,Amoxicillin Tablet 500mg,0.046821798918356576
2018-12-31,CAF,Amoxicillin Tablet 500mg,0.04680461461316684
2019-01-31,CAF,Amoxicillin Tablet 500mg,0.04678423926087971
2019-02-28,CAF,Amoxicillin Tablet 500mg,0.04676286689110297
2019-03-31,CAF,Amoxicillin Tablet 500mg,0.04673566743765429
2019-04-30,CAF,Amoxicillin Tablet 500mg,0.04670555863790697
2019-05-31,CAF,Amoxicillin Tablet 500mg,0.04667026873192292
2019-06-30,CAF,Amoxicillin Tablet 500mg,0.04663182129600788
2019-07-31,CAF,Amoxicillin Tablet 500mg,0.046587388661145895
2019-08-31,CAF,Amoxicillin Tablet 500mg,0.046537906457250686
2019-09-30,CAF,Amoxicillin Tablet 500mg,0.04648495661703626
2019-10-31,CAF,Amoxicillin Tablet 500mg,0.046424744644533375
2019-11-30,CAF,Amoxicillin Tablet 500mg,0.04636090199130706
2019-12-31,CAF,Amoxicillin Tablet 500mg,0.04628890797385394
2020-01-31,CAF,Amoxicillin Tablet 500mg,0.046210523095593134
2020-02-29,CAF,Amoxicillin Tablet 500mg,0.04613116887564132
2020-03-31,CAF,Amoxicillin Tablet 500mg,0.04603964256184209
2020-04-30,CAF,Amoxicillin Tablet 500mg,0.045944226965922326
2020-05-31,CAF,Amoxicillin Tablet 500mg,0.0458382965415324
2020-06-30,CAF,Amoxicillin Tablet 500mg,0.04572843231777847
2020-07-31,CAF,Amoxicillin Tablet 500mg,0.04560704550645531
2020-08-31,CAF,Amoxicillin Tablet 500mg,0.04547740054577571
2020-09-30,CAF,Amoxicillin Tablet 500mg,0.04534381884832383
2020-10-31,CAF,Amoxicillin Tablet 500mg,0.045197130460981234
2020-11-30,CAF,Amoxicillin Tablet 500mg,0.04504654595885102
2020-12-31,CAF,Amoxicillin Tablet 500mg,0.04488176186850287
2021-01-31,CAF,Amoxicillin Tablet 500mg,0.044707378337023845
2021-02-28,CAF,Amoxicillin Tablet 500mg,0.04454139365402106
2021-03-31,CAF,Amoxicillin Tablet 500mg,0.04434798940047802
2021-04-30,CAF,Amoxicillin Tablet 500mg,0.04415093560111741
2021-05-31,CAF,Amoxicillin Tablet 500mg,0.04393683082936021
2021-06-30,CAF,Amoxicillin Tablet 500mg,0.043719235104465286
2021-07-31,CAF,Amoxicillin Tablet 500mg,0.043483377538151353
2021-08-31,CAF,Amoxicillin Tablet 500mg,0.04323606200877071
2021-09-30,CAF,Amoxicillin Tablet 500mg,0.042985558918564516
2021-10-31,CAF,Amoxicillin Tablet 500mg,0.04271490355489739
2021-11-30,CAF,Amoxicillin Tablet 500mg,0.04244130436231272
2021-12-31,CAF,Amoxicillin Tablet 500mg,0.04214625688801656
2022-01-31,CAF,Amoxicillin Tablet 500mg,0.04183841015887924
2022-02-28,CAF,Amoxicillin Tablet 500mg,0.04154912776339767
2022-03-31,CAF,Amoxicillin Tablet 500mg,0.04121617034416708
2022-04-30,CAF,Amoxicillin Tablet 500mg,0.04088101844529101
2022-05-31,CAF,Amoxicillin Tablet 500mg,0.04052106410022277
2022-06-30,CAF,Amoxicillin Tablet 500mg,0.04015927697811225
2022-07-31,CAF,Amoxicillin Tablet 500mg,0.0397712734308638
2022-08-31,CAF,Amoxicillin Tablet 500mg,0.03936861210683835
2022-09-30,CAF,Amoxicillin Tablet 500mg,0.03896472772780323
2022-10-31,CAF,Amoxicillin Tablet 500mg,0.03853243016186782
2022-11-30,CAF,Amoxicillin Tablet 500mg,0.03809935638275409
2022-12-31,CAF,Amoxicillin Tablet 500mg,0.03763637029856617
2023-01-31,CAF,Amoxicillin Tablet 500mg,0.03715738514582679
2023-02-28,CAF,Amoxicillin Tablet 500mg,0.03671077580153015
2023-03-31,CAF,Amoxicillin Tablet 500mg,0.03620058999066823
2023-04-30,CAF,Amoxicillin Tablet 500mg,0.0356908800962021
2023-05-31,CAF,Amoxicillin Tablet 500mg,0.03514740095187906
2023-06-30,CAF,Amoxicillin Tablet 500mg,0.034604962536478344
2023-07-31,CAF,Amoxicillin Tablet 500mg,0.03402713778235162
2023-08-31,CAF,Amoxicillin Tablet 500mg,0.033431455437737595
2023-09-30,CAF,Amoxicillin Tablet 500mg,0.03283772987379896
2023-10-31,CAF,Amoxicillin Tablet 500mg,0.0322061148796515
2023-11-30,CAF,Amoxicillin Tablet 500mg,0.03157710661793411
2023-12-31,CAF,Amoxicillin Tablet 500mg,0.03090850669791066
2024-01-31,CAF,Amoxicillin Tablet 500mg,0.030220707895625466
2024-02-29,CAF,Amoxicillin Tablet 500mg,0.029559661587886987
2024-03-31,CAF,Amoxicillin Tablet 500mg,0.02883393163112
2024-04-30,CAF,Amoxicillin Tablet 500mg,0.02811257563188026
2024-05-31,CAF,Amoxicillin Tablet 500mg,0.02734723868359683
2018-01-31,TCD,Amoxicillin Tablet 500mg,0.030171089213836974
2018-02-28,TCD,Amoxicillin Tablet 500mg,0.030170833616745635
2018-03-31,TCD,Amoxicillin Tablet 500mg,0.030170058431356138
2018-04-30,TCD,Amoxicillin Tablet 500mg,0.03016856815277423
2018-05-31,TCD,Amoxicillin Tablet 500mg,0.030165998922472834
2018-06-30,TCD,Amoxicillin Tablet 500mg,0.030162263305423348
2018-07-31,TCD,Amoxicillin Tablet 500mg,0.030156847753867504
2018-08-31,TCD,Amoxicillin Tablet 500mg,0.030149582446988725
2018-09-30,TCD,Amoxicillin Tablet 500mg,0.03014053431725317
2018-10-31,TCD,Amoxicillin Tablet 500mg,0.030128835649390194
2018-11-30,TCD,Amoxicillin Tablet 500mg,0.03011498800434289
2018-12-31,TCD,Amoxicillin Tablet 500mg,0.03009780369915315
2019-01-31,TCD,Amoxicillin Tablet 500mg,0.030077428346866025
2019-02-28,TCD,Amoxicillin Tablet 500mg,0.030056055977089283
2019-03-31,TCD,Amoxicillin Tablet 500mg,0.030028856523640603
2019-04-30,TCD,Amoxicillin Tablet 500mg,0.029998747723893285
2019-05-31,TCD,Amoxicillin Tablet 500mg,0.029963457817909232
2019-06-30,TCD,Amoxicillin Tablet 500mg,0.029925010381994195
2019-07-31,TCD,Amoxicillin Tablet 500mg,0.02988057774713221
2019-08-31,TCD,Amoxicillin Tablet 500mg,0.029831095543237
2019-09-30,TCD,Amoxicillin Tablet 500mg,0.029778145703022577
2019-10-31,TCD,Amoxicillin Tablet 500mg,0.02971793373051969
2019-11-30,TCD,Amoxicillin Tablet 500mg,0.029654091077293374
2019-12-31,TCD,Amoxicillin Tablet 500mg,0.029582097059840252
2020-01-31,TCD,Amoxicillin Tablet 500mg,0.029503712181579447
2020-02-29,TCD,Amoxicillin Tablet 500mg,0.02942435796162763
2020-03-31,TCD,Amoxicillin Tablet 500mg,0.029332831647828406
2020-04-30,TCD,Amoxicillin Tablet 500mg,0.02923741605190864
2020-05-31,TCD,Amoxicillin Tablet 500mg,0.029131485627518716
2020-06-30,TCD,Amoxicillin Tablet 500mg,0.029021621403764783
2020-07-31,TCD,Amoxicillin Tablet 500mg,0.02890023459244162
2020-08-31,TCD,Amoxicillin Tablet 500mg,0.028770589631762024
2020-09-30,TCD,Amoxicillin Tablet 500mg,0.028637007934310142
2020-10-31,TCD,Amoxicillin Tablet 500mg,0.028490319546967548
2020-11-30,TCD,Amoxicillin Tablet 500mg,0.028339735044837333
2020-12-31,TCD,Amoxicillin Tablet 500mg,0.028174950954489186
2021-01-31,TCD,Amoxicillin Tablet 500mg,0.02800056742301016
2021-02-28,TCD,Amoxicillin Tablet 500mg,0.02783458274000737
2021-03-31,TCD,Amoxicillin Tablet 500mg,0.027641178486464336
2021-04-30,TCD,Amoxicillin Tablet 500mg,0.02744412468710372
2021-05-31,TCD,Amoxicillin Tablet 500mg,0.027230019915346522
2021-06-30,TCD,Amoxicillin Tablet 500mg,0.0270124241904516
2021-07-31,TCD,Amoxicillin Tablet 500mg,0.026776566624137667
2021-08-31,TCD,Amoxicillin Tablet 500mg,0.026529251094757025
2021-09-30,TCD,Amoxicillin Tablet 500mg,0.02627874800455083
2021-10-31,TCD,Amoxicillin Tablet 500mg,0.026008092640883704
2021-11-30,TCD,Amoxicillin Tablet 500mg,0.025734493448299034
2021-12-31,TCD,Amoxicillin Tablet 500mg,0.025439445974002876
2022-01-31,TCD,Amoxicillin Tablet 500mg,0.025131599244865556
2022-02-28,TCD,Amoxicillin Tablet 500mg,0.024842316849383983
2022-03-31,TCD,Amoxicillin Tablet 500mg,0.024509359430153393
2022-04-30,TCD,Amoxicillin Tablet 500mg,0.024174207531277324
2022-05-31,TCD,Amoxicillin Tablet 500mg,0.023814253186209083
2022-06-30,TCD,Amoxicillin Tablet 500mg,0.023452466064098565
